symbol,company_name
ABREL,Aditya Birla Real Estate Ltd.
ANANTRAJ,Anant Raj Ltd.
BRIGADE,Brigade Enterprises Ltd.
DLF,DLF Ltd.
GODREJPROP,Godrej Properties Ltd.
LODHA,Lodha Developers Ltd.
OBEROIRLTY,Oberoi Realty Ltd.
PHOENIXLTD,Phoenix Mills Ltd.
PRESTIGE,Prestige Estates Projects Ltd.
SOBHA,Sobha Ltd.
