date,dd
2010-04-27,0.0
2010-04-28,-0.017667359589128462
2010-04-29,-0.008900718967043697
2010-04-30,-0.005751502395579644
2010-05-03,-0.011073421143076745
2010-05-04,-0.02626642375753674
2010-05-05,-0.0273298050250792
2010-05-06,-0.023797012018998642
2010-05-07,-0.051514332171113786
2010-05-10,-0.02714084226496638
2010-05-11,-0.03690173617948689
2010-05-12,-0.03952475194024052
2010-05-13,-0.028418218297163955
2010-05-14,-0.03757959044142212
2010-05-16,-0.03757959044142212
2010-05-17,-0.03757959044142212
2010-05-18,-0.030389755538365315
2010-05-19,-0.05313148732076367
2010-05-20,-0.05743494373195712
2010-05-21,-0.06985748187786933
2010-05-24,-0.0665215585481137
2010-05-25,-0.09781302269754766
2010-05-26,-0.07838348875821566
2010-05-27,-0.07166186422380483
2010-05-28,-0.07166186422380483
2010-05-31,-0.07166186422380483
2010-06-01,-0.07305437142746918
2010-06-02,-0.06397517334415193
2010-06-03,-0.06537921058413576
2010-06-04,-0.06487134741903866
2010-06-07,-0.0751387846773236
2010-06-08,-0.08090059969114005
2010-06-09,-0.08090059969114005
2010-06-10,-0.08090059969114005
2010-06-11,-0.08227924879160342
2010-06-14,-0.06765725676174694
2010-06-15,-0.06009121379248783
2010-06-16,-0.058751356218133544
2010-06-17,-0.0525572614195714
2010-06-18,-0.053015777368658035
2010-06-21,-0.0437908163539773
2010-06-22,-0.04019739383026133
2010-06-23,-0.03132339451003363
2010-06-24,-0.028056420201664434
2010-06-25,-0.03321972276910812
2010-06-28,-0.028262086043429946
2010-06-29,-0.034435444474946064
2010-06-30,-0.03150267930547779
2010-07-01,-0.03186474230835468
2010-07-02,-0.026873926734424125
2010-07-05,-0.022217491480077012
2010-07-06,-0.013804213761666295
2010-07-07,-0.014050946633581196
2010-07-08,-0.007886813270059578
2010-07-09,-0.006968826173529674
2010-07-12,-0.0028976329445786764
2010-07-13,0.0
2010-07-14,-0.0013124610627579525
2010-07-15,-0.001268640749810035
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,-0.001736990701517005
2010-07-21,-0.00043968375212954935
2010-07-22,0.0
2010-07-23,-0.0043565887760455
2010-07-26,-0.013880722382264121
2010-07-27,-0.013586495334154791
2010-07-28,-0.014505577726822705
2010-07-29,-0.011160746558009582
2010-07-30,-0.013684442032349198
2010-08-02,-0.0022540455611426147
2010-08-03,-0.0013487290162831345
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,-0.0025587129605014747
2010-08-11,-0.003932232985568884
2010-08-12,-0.004123521162541999
2010-08-13,0.0
2010-08-16,-0.0027926552590796794
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,-0.00035989839395189627
2010-08-23,0.0
2010-08-24,-0.0058814113153877745
2010-08-25,-0.0220194109695262
2010-08-26,-0.020342201490445744
2010-08-27,-0.030179715330401646
2010-08-30,-0.03357482519988986
2010-08-31,-0.04277328370649469
2010-09-01,-0.021274306663147335
2010-09-02,-0.012379546448072043
2010-09-03,-0.0012352324373314794
2010-09-06,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-13,0.0
2010-09-14,-0.006402952751104363
2010-09-15,-0.007914481335121293
2010-09-16,-0.014266442180190908
2010-09-17,-0.0015405142485250822
2010-09-20,0.0
2010-09-21,-0.012969341742004592
2010-09-22,-0.016683302668232036
2010-09-23,-0.015755215422258217
2010-09-24,-0.0020445542567548713
2010-09-27,-0.0010330045892773532
2010-09-28,-0.002191581180634561
2010-09-29,-0.006958012349118969
2010-09-30,-0.004630642821887299
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,-0.006663576597300214
2010-10-08,-0.010217431551096001
2010-10-11,0.0
2010-10-12,-0.00029072981045485946
2010-10-13,0.0
2010-10-14,-0.00271817687277931
2010-10-15,-0.011664150241286864
2010-10-18,-0.015137111144002846
2010-10-19,-0.011006869444858736
2010-10-20,-0.01606757022442451
2010-10-21,-0.005184724993237633
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,-0.0017443440663348353
2010-10-27,-0.004853025840173775
2010-10-28,-0.01026453913920311
2010-10-29,-0.021513304226536967
2010-11-01,-0.012170735112454145
2010-11-02,-0.0071386595570807065
2010-11-03,-0.0014503887560948225
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,-0.008394242432443355
2010-11-12,-0.03271979617201015
2010-11-15,-0.034285790753859624
2010-11-16,-0.05964600134588405
2010-11-18,-0.06720578735033256
2010-11-19,-0.08446958236413771
2010-11-22,-0.07154244398347775
2010-11-23,-0.084322849053176
2010-11-24,-0.0913661778521967
2010-11-25,-0.1089577107868065
2010-11-26,-0.143890927835862
2010-11-29,-0.143890927835862
2010-11-30,-0.143890927835862
2010-12-01,-0.143890927835862
2010-12-02,-0.143890927835862
2010-12-03,-0.14517509144410812
2010-12-06,-0.15065183840796703
2010-12-07,-0.15065183840796703
2010-12-08,-0.15065183840796703
2010-12-09,-0.15065183840796703
2010-12-10,-0.15065183840796703
2010-12-13,-0.15065183840796703
2010-12-14,-0.15065183840796703
2010-12-15,-0.15065183840796703
2010-12-16,-0.15065183840796703
2010-12-20,-0.15065183840796703
2010-12-21,-0.15065183840796703
2010-12-22,-0.15065183840796703
2010-12-23,-0.15065183840796703
2010-12-24,-0.15065183840796703
2010-12-27,-0.15065183840796703
2010-12-28,-0.15065183840796703
2010-12-29,-0.15065183840796703
2010-12-30,-0.15065183840796703
2010-12-31,-0.15065183840796703
2011-01-03,-0.15065183840796703
2011-01-04,-0.15065183840796703
2011-01-05,-0.15065183840796703
2011-01-06,-0.15065183840796703
2011-01-07,-0.15065183840796703
2011-01-10,-0.15065183840796703
2011-01-11,-0.15065183840796703
2011-01-12,-0.15065183840796703
2011-01-13,-0.15065183840796703
2011-01-14,-0.15065183840796703
2011-01-17,-0.15065183840796703
2011-01-18,-0.15065183840796703
2011-01-19,-0.15065183840796703
2011-01-20,-0.15065183840796703
2011-01-21,-0.15065183840796703
2011-01-24,-0.15065183840796703
2011-01-25,-0.15065183840796703
2011-01-27,-0.15065183840796703
2011-01-28,-0.15065183840796703
2011-01-31,-0.15065183840796703
2011-02-01,-0.15065183840796703
2011-02-02,-0.15065183840796703
2011-02-03,-0.15065183840796703
2011-02-04,-0.15065183840796703
2011-02-07,-0.15065183840796703
2011-02-08,-0.15065183840796703
2011-02-09,-0.15065183840796703
2011-02-10,-0.15065183840796703
2011-02-11,-0.15065183840796703
2011-02-14,-0.15065183840796703
2011-02-15,-0.15065183840796703
2011-02-16,-0.15065183840796703
2011-02-17,-0.15065183840796703
2011-02-18,-0.15065183840796703
2011-02-21,-0.15065183840796703
2011-02-22,-0.15065183840796703
2011-02-23,-0.15065183840796703
2011-02-24,-0.15065183840796703
2011-02-25,-0.15065183840796703
2011-02-28,-0.15065183840796703
2011-03-01,-0.15065183840796703
2011-03-03,-0.15065183840796703
2011-03-04,-0.15065183840796703
2011-03-07,-0.15065183840796703
2011-03-08,-0.15065183840796703
2011-03-09,-0.15065183840796703
2011-03-10,-0.15065183840796703
2011-03-11,-0.15065183840796703
2011-03-14,-0.15065183840796703
2011-03-15,-0.15065183840796703
2011-03-16,-0.15065183840796703
2011-03-17,-0.15065183840796703
2011-03-18,-0.15065183840796703
2011-03-21,-0.15065183840796703
2011-03-22,-0.15065183840796703
2011-03-23,-0.15065183840796703
2011-03-24,-0.15065183840796703
2011-03-25,-0.15065183840796703
2011-03-28,-0.15065183840796703
2011-03-29,-0.15065183840796703
2011-03-30,-0.15065183840796703
2011-03-31,-0.15065183840796703
2011-04-01,-0.15065183840796703
2011-04-04,-0.15065183840796703
2011-04-05,-0.15065183840796703
2011-04-06,-0.15192586065035507
2011-04-07,-0.14407760177913376
2011-04-08,-0.1520852765743168
2011-04-11,-0.15603963793988174
2011-04-13,-0.14435913669945932
2011-04-15,-0.14355662687506854
2011-04-18,-0.1538246721666967
2011-04-19,-0.15168814230627325
2011-04-20,-0.14063023211295933
2011-04-21,-0.13955538545658108
2011-04-25,-0.13638538408070655
2011-04-26,-0.13551995947502438
2011-04-27,-0.13436146244978986
2011-04-28,-0.13956319936807637
2011-04-29,-0.15114616194466735
2011-05-02,-0.15901182844170503
2011-05-03,-0.1738694316949394
2011-05-04,-0.17843057075740587
2011-05-05,-0.17843057075740587
2011-05-06,-0.17843057075740587
2011-05-09,-0.17843057075740587
2011-05-10,-0.17843057075740587
2011-05-11,-0.17843057075740587
2011-05-12,-0.17843057075740587
2011-05-13,-0.17843057075740587
2011-05-16,-0.17843057075740587
2011-05-17,-0.17843057075740587
2011-05-18,-0.17843057075740587
2011-05-19,-0.17843057075740587
2011-05-20,-0.17843057075740587
2011-05-23,-0.17843057075740587
2011-05-24,-0.17843057075740587
2011-05-25,-0.17843057075740587
2011-05-26,-0.17843057075740587
2011-05-27,-0.17843057075740587
2011-05-30,-0.17843057075740587
2011-05-31,-0.17843057075740587
2011-06-01,-0.17966292490126967
2011-06-02,-0.1860877729743592
2011-06-03,-0.1866117984452349
2011-06-06,-0.18819740000409702
2011-06-07,-0.18408419769248396
2011-06-08,-0.18323642873424595
2011-06-09,-0.18136778381549257
2011-06-10,-0.1829042473472855
2011-06-13,-0.1801262949929865
2011-06-14,-0.17663589611410047
2011-06-15,-0.18094886964662116
2011-06-16,-0.18574901644728803
2011-06-17,-0.19218594145299206
2011-06-20,-0.21796049075214396
2011-06-21,-0.21967935773568303
2011-06-22,-0.21967935773568303
2011-06-23,-0.21967935773568303
2011-06-24,-0.21967935773568303
2011-06-27,-0.21967935773568303
2011-06-28,-0.21967935773568303
2011-06-29,-0.21967935773568303
2011-06-30,-0.22084983869907948
2011-07-01,-0.21494742863987792
2011-07-04,-0.2069958908735131
2011-07-05,-0.20567109907592784
2011-07-06,-0.2017891110330159
2011-07-07,-0.19356954700011575
2011-07-08,-0.20123218740140858
2011-07-11,-0.20223838843930542
2011-07-12,-0.2116035673323189
2011-07-13,-0.19968702773743952
2011-07-14,-0.19686112930988742
2011-07-15,-0.19713062805152226
2011-07-18,-0.19427760258414384
2011-07-19,-0.18853991830362749
2011-07-20,-0.1937076588444424
2011-07-21,-0.19663324706670082
2011-07-22,-0.18623081835683153
2011-07-25,-0.1798194381778676
2011-07-26,-0.18832915597233768
2011-07-27,-0.18934257564354406
2011-07-28,-0.19521457678089627
2011-07-29,-0.20138017080714254
2011-08-01,-0.20445793397387169
2011-08-02,-0.21539944709953318
2011-08-03,-0.2192005508062299
2011-08-04,-0.2253035554595293
2011-08-05,-0.24736663640346035
2011-08-08,-0.24736663640346035
2011-08-09,-0.24736663640346035
2011-08-10,-0.24736663640346035
2011-08-11,-0.24736663640346035
2011-08-12,-0.24736663640346035
2011-08-16,-0.24736663640346035
2011-08-17,-0.24736663640346035
2011-08-18,-0.24736663640346035
2011-08-19,-0.24736663640346035
2011-08-22,-0.24736663640346035
2011-08-23,-0.24736663640346035
2011-08-24,-0.24736663640346035
2011-08-25,-0.24736663640346035
2011-08-26,-0.24736663640346035
2011-08-29,-0.24736663640346035
2011-08-30,-0.24736663640346035
2011-09-02,-0.24736663640346035
2011-09-05,-0.24736663640346035
2011-09-06,-0.24736663640346035
2011-09-07,-0.24736663640346035
2011-09-08,-0.24736663640346035
2011-09-09,-0.24736663640346035
2011-09-12,-0.24736663640346035
2011-09-13,-0.24736663640346035
2011-09-14,-0.24736663640346035
2011-09-15,-0.24736663640346035
2011-09-16,-0.24736663640346035
2011-09-19,-0.24736663640346035
2011-09-20,-0.24736663640346035
2011-09-21,-0.24736663640346035
2011-09-22,-0.24736663640346035
2011-09-23,-0.24736663640346035
2011-09-26,-0.24736663640346035
2011-09-27,-0.24736663640346035
2011-09-28,-0.24736663640346035
2011-09-29,-0.24736663640346035
2011-09-30,-0.24736663640346035
2011-10-03,-0.24736663640346035
2011-10-04,-0.24736663640346035
2011-10-05,-0.24736663640346035
2011-10-07,-0.24736663640346035
2011-10-10,-0.24736663640346035
2011-10-11,-0.24736663640346035
2011-10-12,-0.24736663640346035
2011-10-13,-0.24736663640346035
2011-10-14,-0.24736663640346035
2011-10-17,-0.24736663640346035
2011-10-18,-0.24736663640346035
2011-10-19,-0.24736663640346035
2011-10-20,-0.24736663640346035
2011-10-21,-0.24736663640346035
2011-10-24,-0.24736663640346035
2011-10-25,-0.24736663640346035
2011-10-26,-0.24736663640346035
2011-10-28,-0.24736663640346035
2011-10-31,-0.24736663640346035
2011-11-01,-0.24736663640346035
2011-11-02,-0.24736663640346035
2011-11-03,-0.24736663640346035
2011-11-04,-0.24736663640346035
2011-11-08,-0.24736663640346035
2011-11-09,-0.24736663640346035
2011-11-11,-0.24736663640346035
2011-11-14,-0.24736663640346035
2011-11-15,-0.24736663640346035
2011-11-16,-0.24736663640346035
2011-11-17,-0.24736663640346035
2011-11-18,-0.24736663640346035
2011-11-21,-0.24736663640346035
2011-11-22,-0.24736663640346035
2011-11-23,-0.24736663640346035
2011-11-24,-0.24736663640346035
2011-11-25,-0.24736663640346035
2011-11-28,-0.24736663640346035
2011-11-29,-0.24736663640346035
2011-11-30,-0.24736663640346035
2011-12-01,-0.24736663640346035
2011-12-02,-0.24736663640346035
2011-12-05,-0.24736663640346035
2011-12-07,-0.24736663640346035
2011-12-08,-0.24736663640346035
2011-12-09,-0.24736663640346035
2011-12-12,-0.24736663640346035
2011-12-13,-0.24736663640346035
2011-12-14,-0.24736663640346035
2011-12-15,-0.24736663640346035
2011-12-16,-0.24736663640346035
2011-12-19,-0.24736663640346035
2011-12-20,-0.24736663640346035
2011-12-21,-0.24736663640346035
2011-12-22,-0.24736663640346035
2011-12-23,-0.24736663640346035
2011-12-26,-0.24736663640346035
2011-12-27,-0.24736663640346035
2011-12-28,-0.24736663640346035
2011-12-29,-0.24736663640346035
2011-12-30,-0.24736663640346035
2012-01-02,-0.24736663640346035
2012-01-03,-0.24736663640346035
2012-01-04,-0.24736663640346035
2012-01-05,-0.24736663640346035
2012-01-06,-0.24736663640346035
2012-01-07,-0.24736663640346035
2012-01-09,-0.24736663640346035
2012-01-10,-0.24736663640346035
2012-01-11,-0.24736663640346035
2012-01-12,-0.24736663640346035
2012-01-13,-0.24736663640346035
2012-01-16,-0.24736663640346035
2012-01-17,-0.24736663640346035
2012-01-18,-0.24736663640346035
2012-01-19,-0.24736663640346035
2012-01-20,-0.24736663640346035
2012-01-23,-0.24736663640346035
2012-01-24,-0.24849558644885517
2012-01-25,-0.23838126228757728
2012-01-27,-0.23092534719728253
2012-01-30,-0.24260788809255363
2012-01-31,-0.23046718237679498
2012-02-01,-0.21898709379704795
2012-02-02,-0.21315507092106178
2012-02-03,-0.2056170310378681
2012-02-06,-0.19719405774116272
2012-02-07,-0.20036170951146148
2012-02-08,-0.19021320784227147
2012-02-09,-0.1795676496641162
2012-02-10,-0.17910910971820226
2012-02-13,-0.177030283971355
2012-02-14,-0.1681056383933549
2012-02-15,-0.15344612381833544
2012-02-16,-0.1466244951079877
2012-02-17,-0.14843964756122696
2012-02-21,-0.14108029014327628
2012-02-22,-0.16848937749642057
2012-02-23,-0.17565859380793736
2012-02-24,-0.18032137138635818
2012-02-27,-0.20558544278639557
2012-02-28,-0.18072948171174863
2012-02-29,-0.17283724316425586
2012-03-01,-0.17492550318373967
2012-03-02,-0.17505216981753524
2012-03-03,-0.17307736549063513
2012-03-05,-0.18151988325623947
2012-03-06,-0.19104131390855372
2012-03-07,-0.19386029318736286
2012-03-09,-0.18021869854634243
2012-03-12,-0.17271785812411222
2012-03-13,-0.16322657137102037
2012-03-14,-0.16307247348700027
2012-03-15,-0.17133198661315574
2012-03-16,-0.1799901943361235
2012-03-19,-0.18713129617186408
2012-03-20,-0.18582583788332063
2012-03-21,-0.1731620009050977
2012-03-22,-0.18944055729037002
2012-03-23,-0.18493113992067922
2012-03-26,-0.19820696601922605
2012-03-27,-0.19883907431275338
2012-03-28,-0.208288839176743
2012-03-29,-0.20717044857111067
2012-03-30,-0.18924885320134066
2012-04-02,-0.1765571101782658
2012-04-03,-0.16744679723460942
2012-04-04,-0.16615242406410102
2012-04-09,-0.17549789187078768
2012-04-10,-0.17556932640319045
2012-04-11,-0.17947225186842986
2012-04-12,-0.17062713540299446
2012-04-13,-0.17662488441153712
2012-04-16,-0.17116739173473106
2012-04-17,-0.16402160610713534
2012-04-18,-0.16034767176663645
2012-04-19,-0.15745681274853696
2012-04-20,-0.16228533511569676
2012-04-23,-0.17678076872467352
2012-04-24,-0.17762120708835438
2012-04-25,-0.18245779456417632
2012-04-26,-0.18523744848200507
2012-04-27,-0.18682495850051384
2012-04-28,-0.1819177447560283
2012-04-30,-0.17685954462312647
2012-05-02,-0.17701159324914717
2012-05-03,-0.18483285715262954
2012-05-04,-0.2013202947354672
2012-05-07,-0.1966951204006976
2012-05-08,-0.20612264885697218
2012-05-09,-0.21525254510524705
2012-05-10,-0.2156190030280769
2012-05-11,-0.22394771709011196
2012-05-14,-0.22394771709011196
2012-05-15,-0.22394771709011196
2012-05-16,-0.22394771709011196
2012-05-17,-0.22394771709011196
2012-05-18,-0.22394771709011196
2012-05-21,-0.22394771709011196
2012-05-22,-0.22394771709011196
2012-05-23,-0.22394771709011196
2012-05-24,-0.22394771709011196
2012-05-25,-0.22394771709011196
2012-05-28,-0.22394771709011196
2012-05-29,-0.22394771709011196
2012-05-30,-0.22394771709011196
2012-05-31,-0.22394771709011196
2012-06-01,-0.22394771709011196
2012-06-04,-0.22394771709011196
2012-06-05,-0.22394771709011196
2012-06-06,-0.22394771709011196
2012-06-07,-0.22394771709011196
2012-06-08,-0.22394771709011196
2012-06-11,-0.22394771709011196
2012-06-12,-0.22394771709011196
2012-06-13,-0.22394771709011196
2012-06-14,-0.22394771709011196
2012-06-15,-0.22394771709011196
2012-06-18,-0.22394771709011196
2012-06-19,-0.22394771709011196
2012-06-20,-0.22394771709011196
2012-06-21,-0.22394771709011196
2012-06-22,-0.22394771709011196
2012-06-25,-0.22394771709011196
2012-06-26,-0.22394771709011196
2012-06-27,-0.22394771709011196
2012-06-28,-0.22394771709011196
2012-06-29,-0.22394771709011196
2012-07-02,-0.2251117955144768
2012-07-03,-0.2182148178738461
2012-07-04,-0.2092963222667762
2012-07-05,-0.19648364553093756
2012-07-06,-0.1979490482712225
2012-07-09,-0.20683079237473045
2012-07-10,-0.19926860204174957
2012-07-11,-0.20111424571637193
2012-07-12,-0.20637229725276907
2012-07-13,-0.20639314987552937
2012-07-16,-0.2113968167075706
2012-07-17,-0.21694477526291212
2012-07-18,-0.21423910686724978
2012-07-19,-0.2122749886128117
2012-07-20,-0.21461287137337026
2012-07-23,-0.22552733389622825
2012-07-24,-0.22324784421649735
2012-07-25,-0.22803951095199926
2012-07-26,-0.24026009080090838
2012-07-27,-0.24833821663752165
2012-07-30,-0.24833821663752165
2012-07-31,-0.24833821663752165
2012-08-01,-0.2494657093125653
2012-08-02,-0.24743854504123064
2012-08-03,-0.2473239533833208
2012-08-06,-0.24065976009680923
2012-08-07,-0.2367626507510766
2012-08-08,-0.23826499728489903
2012-08-09,-0.24084934242602163
2012-08-10,-0.24204018021606677
2012-08-13,-0.237151506440194
2012-08-14,-0.2338211823846169
2012-08-16,-0.2319686820636524
2012-08-17,-0.23207358509701548
2012-08-21,-0.22575544108924306
2012-08-22,-0.22572918750451876
2012-08-23,-0.22478595661193046
2012-08-24,-0.2294813732493144
2012-08-27,-0.237565427007993
2012-08-28,-0.24831545390424103
2012-08-29,-0.2533868671861862
2012-08-30,-0.24997935148694672
2012-08-31,-0.2504901921444178
2012-09-03,-0.24733902827563525
2012-09-04,-0.24270598167314794
2012-09-05,-0.24378865913430103
2012-09-06,-0.2415052743056647
2012-09-07,-0.23341886197940098
2012-09-08,-0.22800847748434772
2012-09-10,-0.22317726966930596
2012-09-11,-0.2188843263118635
2012-09-12,-0.2148948591337625
2012-09-13,-0.21641763151257187
2012-09-14,-0.21315127585468907
2012-09-17,-0.2052181470158453
2012-09-18,-0.1971239329969876
2012-09-20,-0.20203206615085778
2012-09-21,-0.18930483686511002
2012-09-24,-0.18287382783953587
2012-09-25,-0.17884418659464185
2012-09-26,-0.17536268839666136
2012-09-27,-0.17323935439657834
2012-09-28,-0.16618741679702564
2012-10-01,-0.15586427337205777
2012-10-03,-0.14751106096851707
2012-10-04,-0.1434687099127786
2012-10-05,-0.1514743599703935
2012-10-08,-0.1524227938042656
2012-10-09,-0.14834375907183173
2012-10-10,-0.16032307557957304
2012-10-11,-0.1507561761916879
2012-10-12,-0.14965535837050137
2012-10-15,-0.14611600468697516
2012-10-16,-0.15187856667646882
2012-10-17,-0.15052254549642885
2012-10-18,-0.14038482328846935
2012-10-19,-0.14502749503605472
2012-10-22,-0.14314193129535502
2012-10-23,-0.14410194933486997
2012-10-25,-0.14510076886531542
2012-10-26,-0.1547167244544353
2012-10-29,-0.15871235106445025
2012-10-30,-0.1681107620702713
2012-10-31,-0.16222431268664939
2012-11-01,-0.15442617005751447
2012-11-02,-0.15173802063069697
2012-11-05,-0.15417504304763086
2012-11-06,-0.15032636104975527
2012-11-07,-0.14448298123120717
2012-11-08,-0.14518131578366833
2012-11-09,-0.15218803234750067
2012-11-11,-0.1521406398312879
2012-11-12,-0.15216640947361015
2012-11-13,-0.14394649096554113
2012-11-15,-0.1461449792726437
2012-11-16,-0.15333813107649552
2012-11-19,-0.16005249340274252
2012-11-20,-0.16713054252967174
2012-11-21,-0.16430588820212544
2012-11-22,-0.16123307274058662
2012-11-23,-0.161350350808803
2012-11-26,-0.15266935188751374
2012-11-27,-0.14469294968613478
2012-11-29,-0.13648495549398942
2012-11-30,-0.12849094319714793
2012-12-03,-0.12003637903066955
2012-12-04,-0.11575569849653888
2012-12-05,-0.11150855381427505
2012-12-06,-0.10595193758239696
2012-12-07,-0.10642476300288184
2012-12-10,-0.10415260012273686
2012-12-11,-0.11172204005324948
2012-12-12,-0.1118377620113783
2012-12-13,-0.1218171641040996
2012-12-14,-0.12075370721837686
2012-12-17,-0.11726310995308631
2012-12-18,-0.11198019108591761
2012-12-19,-0.1081804289005307
2012-12-20,-0.11092411019302506
2012-12-21,-0.12422490577342282
2012-12-24,-0.12144981185391357
2012-12-26,-0.1179009528249716
2012-12-27,-0.1220791916177606
2012-12-28,-0.11838948166356944
2012-12-31,-0.11424174092915396
2013-01-01,-0.10436623090907693
2013-01-02,-0.09639967507172387
2013-01-03,-0.09088565471451215
2013-01-04,-0.0882600426537119
2013-01-07,-0.08518966360369584
2013-01-08,-0.08621426234864793
2013-01-09,-0.08846417665347484
2013-01-10,-0.09344559544666997
2013-01-11,-0.1054636718031573
2013-01-14,-0.09727516476318265
2013-01-15,-0.09556012366688282
2013-01-16,-0.10814415115722598
2013-01-17,-0.10749917495466599
2013-01-18,-0.11129715617509406
2013-01-21,-0.11130228350306737
2013-01-22,-0.11821830890346641
2013-01-23,-0.12480202865499812
2013-01-24,-0.1466364433303181
2013-01-25,-0.13640221315819612
2013-01-28,-0.1346410533566439
2013-01-29,-0.14020824884684513
2013-01-30,-0.14218495764958516
2013-01-31,-0.13985561997112028
2013-02-01,-0.14187207000178492
2013-02-04,-0.14964897121797172
2013-02-05,-0.14964897121797172
2013-02-06,-0.14964897121797172
2013-02-07,-0.14964897121797172
2013-02-08,-0.14964897121797172
2013-02-11,-0.14964897121797172
2013-02-12,-0.14964897121797172
2013-02-13,-0.14964897121797172
2013-02-14,-0.14964897121797172
2013-02-15,-0.14964897121797172
2013-02-18,-0.14964897121797172
2013-02-19,-0.14964897121797172
2013-02-20,-0.14964897121797172
2013-02-21,-0.14964897121797172
2013-02-22,-0.14964897121797172
2013-02-25,-0.14964897121797172
2013-02-26,-0.14964897121797172
2013-02-27,-0.14964897121797172
2013-02-28,-0.14964897121797172
2013-03-01,-0.14964897121797172
2013-03-04,-0.14964897121797172
2013-03-05,-0.14964897121797172
2013-03-06,-0.14964897121797172
2013-03-07,-0.14964897121797172
2013-03-08,-0.14964897121797172
2013-03-11,-0.14964897121797172
2013-03-12,-0.14964897121797172
2013-03-13,-0.14964897121797172
2013-03-14,-0.14964897121797172
2013-03-15,-0.14964897121797172
2013-03-18,-0.14964897121797172
2013-03-19,-0.14964897121797172
2013-03-20,-0.14964897121797172
2013-03-21,-0.14964897121797172
2013-03-22,-0.14964897121797172
2013-03-25,-0.14964897121797172
2013-03-26,-0.14964897121797172
2013-03-28,-0.14964897121797172
2013-04-01,-0.14964897121797172
2013-04-02,-0.14964897121797172
2013-04-03,-0.14964897121797172
2013-04-04,-0.14964897121797172
2013-04-05,-0.14964897121797172
2013-04-08,-0.14964897121797172
2013-04-09,-0.14964897121797172
2013-04-10,-0.14964897121797172
2013-04-11,-0.14964897121797172
2013-04-12,-0.14964897121797172
2013-04-15,-0.14964897121797172
2013-04-16,-0.14964897121797172
2013-04-17,-0.14964897121797172
2013-04-18,-0.14964897121797172
2013-04-22,-0.14964897121797172
2013-04-23,-0.14964897121797172
2013-04-25,-0.14964897121797172
2013-04-26,-0.14964897121797172
2013-04-29,-0.14964897121797172
2013-04-30,-0.14964897121797172
2013-05-02,-0.14964897121797172
2013-05-03,-0.14964897121797172
2013-05-06,-0.14964897121797172
2013-05-07,-0.14964897121797172
2013-05-08,-0.14964897121797172
2013-05-09,-0.14964897121797172
2013-05-10,-0.14964897121797172
2013-05-11,-0.14964897121797172
2013-05-13,-0.14964897121797172
2013-05-14,-0.14964897121797172
2013-05-15,-0.14964897121797172
2013-05-16,-0.14964897121797172
2013-05-17,-0.14964897121797172
2013-05-20,-0.14964897121797172
2013-05-21,-0.14964897121797172
2013-05-22,-0.14964897121797172
2013-05-23,-0.14964897121797172
2013-05-24,-0.14964897121797172
2013-05-27,-0.14964897121797172
2013-05-28,-0.14964897121797172
2013-05-29,-0.14964897121797172
2013-05-30,-0.14964897121797172
2013-05-31,-0.14964897121797172
2013-06-03,-0.14964897121797172
2013-06-04,-0.14964897121797172
2013-06-05,-0.14964897121797172
2013-06-06,-0.14964897121797172
2013-06-07,-0.14964897121797172
2013-06-10,-0.14964897121797172
2013-06-11,-0.14964897121797172
2013-06-12,-0.14964897121797172
2013-06-13,-0.14964897121797172
2013-06-14,-0.14964897121797172
2013-06-17,-0.14964897121797172
2013-06-18,-0.14964897121797172
2013-06-19,-0.14964897121797172
2013-06-20,-0.14964897121797172
2013-06-21,-0.14964897121797172
2013-06-24,-0.14964897121797172
2013-06-25,-0.14964897121797172
2013-06-26,-0.14964897121797172
2013-06-27,-0.14964897121797172
2013-06-28,-0.14964897121797172
2013-07-01,-0.14964897121797172
2013-07-02,-0.14964897121797172
2013-07-03,-0.14964897121797172
2013-07-04,-0.14964897121797172
2013-07-05,-0.14964897121797172
2013-07-08,-0.14964897121797172
2013-07-09,-0.14964897121797172
2013-07-10,-0.14964897121797172
2013-07-11,-0.14964897121797172
2013-07-12,-0.14964897121797172
2013-07-15,-0.14964897121797172
2013-07-16,-0.14964897121797172
2013-07-17,-0.14964897121797172
2013-07-18,-0.14964897121797172
2013-07-19,-0.14964897121797172
2013-07-22,-0.14964897121797172
2013-07-23,-0.14964897121797172
2013-07-24,-0.14964897121797172
2013-07-25,-0.14964897121797172
2013-07-26,-0.14964897121797172
2013-07-29,-0.14964897121797172
2013-07-30,-0.14964897121797172
2013-07-31,-0.14964897121797172
2013-08-01,-0.14964897121797172
2013-08-02,-0.14964897121797172
2013-08-05,-0.14964897121797172
2013-08-06,-0.14964897121797172
2013-08-07,-0.14964897121797172
2013-08-08,-0.14964897121797172
2013-08-12,-0.14964897121797172
2013-08-13,-0.14964897121797172
2013-08-14,-0.14964897121797172
2013-08-16,-0.14964897121797172
